id,label,b_inggris,b_indo,status
2269,Most 2000,pair,pasangan,default
2270,Most 2000,pale,pucat,default
2271,Most 2000,Palestinian,Palestina,default
2272,Most 2000,palm,telapak,default
2273,Most 2000,pan,panci,default
2274,Most 2000,panel,panel,default
2275,Most 2000,pant,terengah-engah,default
2276,Most 2000,park,taman,default
2277,Most 2000,parking,parkir,default
2278,Most 2000,participate,ikut,default
2279,Most 2000,participation,partisipasi,default
2280,Most 2000,partly,sebagian,default
2281,Most 2000,partnership,kemitraan,default
2282,Most 2000,passage,jalan,default
2283,Most 2000,passenger,penumpang,default
2284,Most 2000,passion,gairah,default
2285,Most 2000,patch,tambalan,default
2286,Most 2000,path,jalur,default
2287,Most 2000,pause,berhenti sebentar,default
2288,Most 2000,payment,pembayaran,default
2289,Most 2000,PC,PC,default
2290,Most 2000,peak,puncak,default
2291,Most 2000,peer,rekan,default
2292,Most 2000,penalty,penalti,default
2293,Most 2000,pepper,merica,default
2294,Most 2000,perceive,melihat,default
2295,Most 2000,percentage,persentase,default
2296,Most 2000,perception,persepsi,default
2297,Most 2000,perfect,sempurna,default
2298,Most 2000,perfectly,sempurna,default
2299,Most 2000,permanent,permanen,default
2300,Most 2000,permission,izin,default
2301,Most 2000,permit,izin,default
2302,Most 2000,personality,kepribadian,default
2303,Most 2000,personally,sendiri,default
2304,Most 2000,personnel,personil,default
2305,Most 2000,perspective,perspektif,default
2306,Most 2000,persuade,membujuk,default
2307,Most 2000,pet,peliharaan,default
2308,Most 2000,phase,fase,default
2309,Most 2000,phenomenon,fenomena,default
2310,Most 2000,philosophy,filsafat,default
2311,Most 2000,photo,foto,default
2312,Most 2000,photograph,foto,default
2313,Most 2000,photographer,juru potret,default
2314,Most 2000,phrase,frasa,default
2315,Most 2000,physically,secara fisik,default
2316,Most 2000,physician,dokter,default
2317,Most 2000,piano,piano,default
2318,Most 2000,pie,pai,default
2319,Most 2000,pile,tumpukan,default
2320,Most 2000,pilot,pilot,default
2321,Most 2000,pine,pinus,default
2322,Most 2000,pink,Merah Jambu,default
2323,Most 2000,pipe,pipa,default
2324,Most 2000,pitch,melempar,default
2325,Most 2000,plane,pesawat,default
2326,Most 2000,planet,planet,default
2327,Most 2000,planning,perencanaan,default
2328,Most 2000,plastic,plastik,default
2329,Most 2000,plate,piring,default
2330,Most 2000,platform,platform,default
2331,Most 2000,please,Tolong,default
2332,Most 2000,pleasure,kesenangan,default
2333,Most 2000,plenty,banyak,default
2334,Most 2000,plot,merencanakan,default
2335,Most 2000,plus,plus,default
2336,Most 2000,pocket,saku,default
2337,Most 2000,poem,puisi,default
2338,Most 2000,poet,penyair,default
2339,Most 2000,poetry,puisi,default
2340,Most 2000,pole,tiang,default
2341,Most 2000,politically,secara politis,default
2342,Most 2000,politician,politikus,default
2343,Most 2000,poll,pemilihan,default
2344,Most 2000,pollution,polusi,default
2345,Most 2000,pool,kolam,default
2346,Most 2000,pop,pop,default
2347,Most 2000,porch,beranda,default
2348,Most 2000,port,pelabuhan,default
2349,Most 3000,portion,bagian,default
2350,Most 3000,portrait,potret,default
2351,Most 3000,portray,menggambarkan,default
2352,Most 3000,pose,pose,default
2353,Most 3000,possess,memiliki,default
2354,Most 3000,possibility,kemungkinan,default
2355,Most 3000,possibly,mungkin,default
2356,Most 3000,post,pos,default
2357,Most 3000,pot,pot,default
2358,Most 3000,potato,kentang,default
2359,Most 3000,potential,potensi,default
2360,Most 3000,potentially,berpotensi,default
2361,Most 3000,pound,pound,default
2362,Most 3000,pour,menuangkan,default
2363,Most 3000,poverty,kemiskinan,default
2364,Most 3000,powder,bubuk,default
2365,Most 3000,powerful,kuat,default
2366,Most 3000,practical,praktis,default
2367,Most 3000,pray,berdoa,default
2368,Most 3000,prayer,doa,default
2369,Most 3000,precisely,dengan tepat,default
2370,Most 3000,predict,meramalkan,default
2371,Most 3000,prefer,lebih menyukai,default
2372,Most 3000,preference,preferensi,default
2373,Most 3000,pregnancy,kehamilan,default
2374,Most 3000,pregnant,hamil,default
2375,Most 3000,preparation,persiapan,default
2376,Most 3000,prescription,resep,default
2377,Most 3000,presence,kehadiran,default
2378,Most 3000,presentation,presentasi,default
2379,Most 3000,preserve,melestarikan,default
2380,Most 3000,presidential,presidensial,default
2381,Most 3000,press,tekan,default
2382,Most 3000,pretend,berpura-pura,default
2383,Most 3000,previous,sebelumnya,default
2384,Most 3000,previously,sebelumnya,default
2385,Most 3000,pride,kebanggaan,default
2386,Most 3000,priest,pendeta,default
2387,Most 3000,primarily,terutama,default
2388,Most 3000,primary,utama,default
2389,Most 3000,prime,utama,default
2390,Most 3000,principal,kepala sekolah,default
2391,Most 3000,principle,prinsip,default
2392,Most 3000,print,mencetak,default
2393,Most 3000,prior,sebelumnya,default
2394,Most 3000,priority,prioritas,default
2395,Most 3000,prison,penjara,default
2396,Most 3000,prisoner,tawanan,default
2397,Most 3000,privacy,pribadi,default
2398,Most 3000,procedure,prosedur,default
2399,Most 3000,proceed,melanjutkan,default
2400,Most 3000,producer,produsen,default
2401,Most 3000,profession,profesi,default
2402,Most 3000,profile,Profil,default
2403,Most 3000,profit,laba,default
2404,Most 3000,progress,kemajuan,default
2405,Most 3000,prominent,menonjol,default
2406,Most 3000,promise,janji,default
2407,Most 3000,promote,memajukan,default
2408,Most 3000,prompt,mengingatkan,default
2409,Most 3000,proof,bukti,default
2410,Most 3000,proper,sesuai,default
2411,Most 3000,properly,dengan baik,default
2412,Most 3000,proportion,proporsi,default
2413,Most 3000,proposal,usul,default
2414,Most 3000,propose,mengusulkan,default
2415,Most 3000,proposed,diajukan,default
2416,Most 3000,prosecutor,jaksa,default
2417,Most 3000,prospect,prospek,default
2418,Most 3000,protection,perlindungan,default
2419,Most 3000,protein,protein,default
2420,Most 3000,protest,protes,default
2421,Most 3000,proud,bangga,default
2422,Most 3000,provider,pemberi,default
2423,Most 3000,province,propinsi,default
2424,Most 3000,provision,persediaan,default
2425,Most 3000,psychological,psikologis,default
2426,Most 3000,psychologist,psikolog,default
2427,Most 3000,psychology,psikologi,default
2428,Most 3000,publication,publikasi,default
2429,Most 3000,publicly,di depan umum,default
2430,Most 3000,publish,menerbitkan,default
2431,Most 3000,publisher,penerbit,default
2432,Most 3000,punishment,hukuman,default
2433,Most 3000,purchase,pembelian,default
2434,Most 3000,pure,murni,default
2435,Most 3000,pursue,mengejar,default
2436,Most 2000,qualify,memenuhi syarat,default
2437,Most 2000,quarter,seperempat,default
2438,Most 2000,quarterback,quarterback,default
2439,Most 2000,quick,cepat,default
2440,Most 3000,quiet,diam,default
2441,Most 3000,quietly,diam-diam,default
2442,Most 3000,quit,berhenti,default
2443,Most 3000,quote,mengutip,default
2444,Most 2000,racial,rasial,default
2445,Most 2000,radical,radikal,default
2446,Most 2000,rail,rel,default
2447,Most 2000,rain,hujan,default
2448,Most 2000,rank,pangkat,default
2449,Most 2000,rapid,cepat,default
2450,Most 2000,rapidly,dengan cepat,default
2451,Most 2000,rare,langka,default
2452,Most 2000,rarely,jarang,default
2453,Most 2000,rating,peringkat,default
2454,Most 2000,ratio,perbandingan,default
2455,Most 2000,raw,mentah,default
2456,Most 2000,react,reaksi,default
2457,Most 2000,reaction,reaksi,default
2458,Most 2000,reader,pembaca,default
2459,Most 2000,reading,membaca,default
2460,Most 2000,reasonable,wajar,default
2461,Most 2000,recall,mengingat,default
2462,Most 2000,recipe,resep,default
2463,Most 2000,recognition,pengakuan,default
2464,Most 2000,recommend,menyarankan,default
2465,Most 2000,recommendation,rekomendasi,default
2466,Most 2000,recording,rekaman,default
2467,Most 2000,recover,pulih,default
2468,Most 2000,recovery,pemulihan,default
2469,Most 2000,recruit,rekrut,default
2470,Most 2000,reduction,pengurangan,default
2471,Most 2000,refer,merujuk,default
2472,Most 2000,reference,referensi,default
2473,Most 2000,reflection,cerminan,default
2474,Most 2000,reform,pembaruan,default
2475,Most 2000,refugee,pengungsi,default
2476,Most 2000,refuse,menolak,default
2477,Most 2000,regard,pandangan,default
2478,Most 2000,regarding,tentang,default
2479,Most 2000,regardless,tanpa memedulikan,default
2480,Most 2000,regime,rezim,default
2481,Most 2000,regional,daerah,default
2482,Most 2000,register,daftar,default
2483,Most 2000,regular,reguler,default
2484,Most 2000,regularly,secara teratur,default
2485,Most 2000,regulate,mengatur,default
2486,Most 2000,regulation,peraturan,default
2487,Most 2000,reinforce,memperkuat,default
2488,Most 2000,reject,menolak,default
2489,Most 2000,relation,hubungan,default
2490,Most 2000,relative,relatif,default
2491,Most 2000,relatively,relatif,default
2492,Most 2000,relax,santai,default
2493,Most 2000,release,melepaskan,default
2494,Most 2000,relevant,relevan,default
2495,Most 2000,relief,lega,default
2496,Most 2000,religion,agama,default
2497,Most 2000,rely,mengandalkan,default
2498,Most 2000,remaining,tersisa,default
2499,Most 2000,remarkable,luar biasa,default
2500,Most 3000,remind,mengingatkan,default
2501,Most 3000,remote,terpencil,default
2502,Most 3000,repeat,mengulang,default
2503,Most 3000,repeatedly,berkali-kali,default
2504,Most 3000,replace,mengganti,default
2505,Most 3000,reply,membalas,default
2506,Most 3000,reporter,reporter,default
2507,Most 3000,representation,perwakilan,default
2508,Most 3000,representative,perwakilan,default
2509,Most 3000,reputation,reputasi,default
2510,Most 3000,request,meminta,default
2511,Most 3000,requirement,persyaratan,default
2512,Most 3000,researcher,peneliti,default
2513,Most 3000,resemble,mirip,default
2514,Most 3000,reservation,reservasi,default
2515,Most 3000,resident,penduduk,default
2516,Most 3000,resist,melawan,default
2517,Most 3000,resistance,perlawanan,default
2518,Most 3000,resolution,resolusi,default
2519,Most 3000,resolve,menyelesaikan,default
2520,Most 3000,resort,resor,default
2521,Most 3000,respect,menghormati,default
2522,Most 3000,respondent,responden,default
2523,Most 3000,responsible,bertanggung jawab,default
2524,Most 3000,restaurant,restoran,default
2525,Most 3000,restore,memulihkan,default
2526,Most 3000,restriction,larangan,default
2527,Most 3000,retain,mempertahankan,default
2528,Most 3000,retire,pensiun,default
2529,Most 3000,retirement,masa pensiun,default
2530,Most 3000,revenue,pendapatan,default
2531,Most 3000,review,tinjauan,default
2532,Most 3000,revolution,revolusi,default
2533,Most 3000,rhythm,irama,default
2534,Most 3000,rice,beras,default
2535,Most 3000,rid,menyingkirkan,default
2536,Most 3000,ride,mengendarai,default
2537,Most 3000,rifle,senapan,default
2538,Most 3000,ring,cincin,default
2539,Most 3000,river,sungai,default
2540,Most 3000,roll,gulungan,default
2541,Most 3000,romantic,romantis,default
2542,Most 3000,roof,atap,default
2543,Most 3000,root,akar,default
2544,Most 3000,rope,tali,default
2545,Most 3000,rose,mawar,default
2546,Most 3000,rough,kasar,default
2547,Most 3000,roughly,dengan kasar,default
2548,Most 3000,round,bulat,default
2549,Most 3000,route,rute,default
2550,Most 3000,routine,rutin,default
2551,Most 3000,row,baris,default
2552,Most 3000,rub,menggosok,default
2553,Most 3000,running,berlari,default
2554,Most 3000,rural,pedesaan,default
2555,Most 3000,rush,bergegas,default
2556,Most 3000,Russian,Rusia,default
2557,Most 2000,sacred,suci,default
2558,Most 2000,sad,sedih,default
2559,Most 2000,safety,keamanan,default
2560,Most 2000,sake,demi,default
2561,Most 2000,salad,salad,default
2562,Most 2000,salary,gaji,default
2563,Most 2000,sale,penjualan,default
2564,Most 2000,sales,penjualan,default
2565,Most 2000,salt,garam,default
2566,Most 2000,sample,Sampel,default
2567,Most 2000,sanction,sanksi,default
2568,Most 2000,sand,pasir,default
2569,Most 2000,satellite,satelit,default
2570,Most 2000,satisfaction,kepuasan,default
2571,Most 2000,satisfy,memuaskan,default
2572,Most 2000,sauce,saus,default
2573,Most 2000,saving,penghematan,default
2574,Most 2000,scale,skala,default
2575,Most 2000,scandal,skandal,default
2576,Most 2000,scared,takut,default
2577,Most 2000,scenario,skenario,default
2578,Most 2000,schedule,jadwal,default
2579,Most 2000,scheme,skema,default
2580,Most 2000,scholar,sarjana,default
2581,Most 2000,scholarship,beasiswa,default
2582,Most 2000,scientific,ilmiah,default
2583,Most 2000,scope,cakupan,default
2584,Most 2000,scream,berteriak,default
2585,Most 2000,screen,layar,default
2586,Most 2000,script,naskah,default
2587,Most 2000,search,mencari,default
2588,Most 2000,secret,rahasia,default
2589,Most 2000,secretary,sekretaris,default
2590,Most 2000,sector,sektor,default
2591,Most 2000,secure,aman,default
2592,Most 2000,seed,benih,default
2593,Most 2000,segment,segmen,default
2594,Most 2000,seize,menangkap,default
2595,Most 2000,select,Pilih,default
2596,Most 2000,selection,pilihan,default
2597,Most 2000,self,diri sendiri,default
2598,Most 2000,Senate,Senat,default
2599,Most 2000,senator,senator,default
2600,Most 2000,sensitive,peka,default
2601,Most 2000,sentence,kalimat,default
2602,Most 2000,separate,memisahkan,default
2603,Most 2000,sequence,urutan,default
2604,Most 2000,seriously,dengan serius,default
2605,Most 2000,session,sidang,default
2606,Most 2000,setting,pengaturan,default
2607,Most 2000,settle,menetap,default
2608,Most 2000,settlement,hunian,default
2609,Most 2000,severe,berat,default
2610,Most 2000,shade,naungan,default
2611,Most 2000,shadow,bayangan,default
2612,Most 2000,shall,sebaiknya,default
2613,Most 2000,shape,membentuk,default
2614,Most 2000,sharp,tajam,default
2615,Most 2000,sheet,lembaran,default
2616,Most 2000,shelf,rak,default
2617,Most 2000,shell,kerang,default
2618,Most 2000,shelter,tempat berlindung,default
2619,Most 2000,shift,menggeser,default
2620,Most 2000,shine,bersinar,default
2621,Most 2000,ship,mengirimkan,default
2622,Most 2000,shirt,kemeja,default
2623,Most 2000,shit,kotoran,default
2624,Most 2000,shock,terkejut,default
2625,Most 2000,shoe,sepatu,default
2626,Most 2000,shooting,penembakan,default
2627,Most 2000,shop,toko,default
2628,Most 2000,shopping,belanja,default
2629,Most 2000,shore,pantai,default
2630,Most 2000,shortly,segera,default
2631,Most 2000,shout,berteriak,default
2632,Most 2000,shower,mandi,default
2633,Most 2000,shrug,mengangkat bahu,default
2634,Most 2000,shut,ditutup,default
2635,Most 2000,sick,sakit,default
2636,Most 2000,sigh,mendesah,default
2637,Most 2000,sight,penglihatan,default
2638,Most 2000,signal,sinyal,default
2639,Most 2000,significance,makna,default
2640,Most 2000,significantly,secara signifikan,default
2641,Most 2000,silence,kesunyian,default
2642,Most 2000,silent,diam,default
2643,Most 2000,silver,perak,default
2644,Most 2000,similarly,demikian pula,default
2645,Most 2000,sin,dosa,default
2646,Most 2000,singer,penyanyi,default
2647,Most 2000,sink,tenggelam,default
2648,Most 2000,sir,Pak,default
2649,Most 2000,ski,main ski,default
2650,Most 2000,sky,langit,default
2651,Most 2000,slave,budak,default
2652,Most 2000,sleep,tidur,default
2653,Most 2000,slice,mengiris,default
2654,Most 2000,slide,menggeser,default
2655,Most 2000,slight,sedikit,default
2656,Most 2000,slightly,agak,default
2657,Most 2000,slip,tergelincir,default
2658,Most 2000,slow,lambat,default
2659,Most 2000,slowly,perlahan-lahan,default
2660,Most 2000,smart,cerdas,default
2661,Most 2000,smell,bau,default
2662,Most 2000,smoke,merokok,default
2663,Most 2000,smooth,mulus,default
2664,Most 2000,snap,patah,default
2665,Most 2000,snow,salju,default
2666,Most 3000,so-called,disebut,default
2667,Most 3000,soccer,sepak bola,default
2668,Most 3000,soft,lembut,default
2669,Most 3000,software,perangkat lunak,default
2670,Most 3000,soil,tanah,default
2671,Most 3000,solar,tenaga surya,default
2672,Most 3000,solid,padat,default
2673,Most 3000,solution,larutan,default
2674,Most 3000,solve,menyelesaikan,default
2675,Most 3000,somehow,bagaimanapun,default
2676,Most 3000,somewhat,agak,default
2677,Most 3000,somewhere,di suatu tempat,default
2678,Most 3000,sophisticated,rumit,default
2679,Most 3000,sorry,Maaf,default
2680,Most 3000,soul,jiwa,default
2681,Most 3000,soup,Sup,default
2682,Most 3000,Soviet,Soviet,default
2683,Most 3000,Spanish,Orang Spanyol,default
2684,Most 3000,speaker,pembicara,default
2685,Most 3000,specialist,spesialis,default
2686,Most 3000,species,jenis,default
2687,Most 3000,specifically,secara khusus,default
2688,Most 3000,speed,kecepatan,default
2689,Most 3000,spending,pengeluaran,default
2690,Most 3000,spin,putaran,default
2691,Most 3000,spirit,roh,default
2692,Most 3000,spiritual,rohani,default
2693,Most 3000,split,membelah,default
2694,Most 3000,spokesman,juru bicara,default
2695,Most 3000,spot,titik,default
2696,Most 3000,spread,menyebar,default
2697,Most 3000,square,persegi,default
2698,Most 3000,squeeze,meremas,default
2699,Most 3000,stability,stabilitas,default
2700,Most 3000,stable,stabil,default
2701,Most 3000,stair,anak tangga,default
2702,Most 3000,stake,mempertaruhkan,default
2703,Most 3000,standing,kedudukan,default
2704,Most 3000,stare,menatap,default
2705,Most 3000,statistics,statistik,default
2706,Most 3000,status,status,default
2707,Most 3000,steady,stabil,default
2708,Most 3000,steal,mencuri,default
2709,Most 3000,steel,baja,default
2710,Most 3000,stick,tongkat,default
2711,Most 3000,stir,mengaduk,default
2712,Most 3000,stomach,perut,default
2713,Most 3000,stone,batu,default
2714,Most 3000,storage,penyimpanan,default
2715,Most 3000,storm,badai,default
2716,Most 3000,straight,lurus,default
2717,Most 3000,strange,aneh,default
2718,Most 3000,stranger,lebih aneh,default
2719,Most 3000,strategic,strategis,default
2720,Most 3000,stream,sungai kecil,default
2721,Most 3000,strength,kekuatan,default
2722,Most 3000,strengthen,memperkuat,default
2723,Most 3000,stress,menekankan,default
2724,Most 3000,stretch,menggeliat,default
2725,Most 3000,strike,memukul,default
2726,Most 3000,string,rangkaian,default
2727,Most 3000,strip,mengupas,default
2728,Most 3000,stroke,stroke,default
2729,Most 3000,strongly,dengan kuat,default
2730,Most 3000,struggle,berjuang,default
2731,Most 3000,studio,studio,default
2732,Most 3000,stupid,bodoh,default
2733,Most 3000,submit,kirim,default
2734,Most 3000,subsequent,setelah,default
2735,Most 3000,substance,zat,default
2736,Most 3000,substantial,besar,default
2737,Most 3000,succeed,berhasil,default
2738,Most 3000,successfully,berhasil,default
2739,Most 3000,sudden,tiba-tiba,default
2740,Most 3000,sue,menuntut,default
2741,Most 3000,sufficient,memadai,default
2742,Most 3000,sugar,gula,default
2743,Most 3000,suggestion,saran,default
2744,Most 3000,suicide,bunuh diri,default
2745,Most 3000,suit,setelan,default
2746,Most 3000,summit,puncak,default
2747,Most 3000,sun,matahari,default
2748,Most 3000,super,super,default
2749,Most 3000,supply,memasok,default
2750,Most 3000,supporter,pendukung,default
2751,Most 3000,suppose,memperkirakan,default
2752,Most 3000,supposed,diperkirakan,default
2753,Most 3000,Supreme,Tertinggi,default
2754,Most 3000,surely,pasti,default
2755,Most 3000,surgery,operasi,default
2756,Most 3000,surprise,kejutan,default
2757,Most 3000,surprised,terkejut,default
2758,Most 3000,surprising,mengejutkan,default
2759,Most 3000,surprisingly,heran,default
2760,Most 3000,surround,mengelilingi,default
2761,Most 3000,survey,survei,default
2762,Most 3000,survival,bertahan hidup,default
2763,Most 3000,survive,bertahan hidup,default
2764,Most 3000,survivor,penyintas,default
2765,Most 3000,suspect,mengira,default
2766,Most 3000,sustain,mempertahankan,default
2767,Most 3000,swear,bersumpah,default
2768,Most 3000,sweep,menyapu,default
2769,Most 3000,sweet,manis,default
2770,Most 3000,swim,berenang,default
2771,Most 3000,swing,mengayun,default
2772,Most 3000,switch,mengalihkan,default
2773,Most 3000,symbol,simbol,default
2774,Most 3000,symptom,gejala,default
2775,Most 2000,tablespoon,sendok makan,default
2776,Most 2000,tactic,taktik,default
2777,Most 2000,tail,ekor,default
2778,Most 2000,tale,kisah,default
2779,Most 2000,talent,bakat,default
2780,Most 2000,tall,tinggi,default
2781,Most 2000,tank,tangki,default
2782,Most 2000,tap,mengetuk,default
2783,Most 2000,tape,tape,default
2784,Most 2000,target,target,default
2785,Most 2000,taste,mencicipi,default
2786,Most 2000,taxpayer,pembayar pajak,default
2787,Most 2000,tea,teh,default
2788,Most 2000,teaching,pengajaran,default
2789,Most 2000,tear,merobek,default
2790,Most 2000,teaspoon,sendok teh,default
2791,Most 2000,technical,teknis,default
2792,Most 2000,technique,teknik,default
2793,Most 2000,teen,remaja,default
2794,Most 2000,teenager,remaja,default
2795,Most 2000,telephone,telepon,default
2796,Most 2000,telescope,teleskop,default
2797,Most 2000,temperature,suhu,default
2798,Most 2000,temporary,sementara,default
2799,Most 2000,tendency,kecenderungan,default
2800,Most 2000,tennis,tenis,default
2801,Most 2000,tension,ketegangan,default
2802,Most 2000,tent,tenda,default
2803,Most 2000,terms,ketentuan,default
2804,Most 2000,terrible,sangat buruk,default
2805,Most 2000,territory,wilayah,default
2806,Most 2000,terror,teror,default
2807,Most 2000,terrorism,terorisme,default
2808,Most 2000,terrorist,teroris,default
2809,Most 2000,testify,bersaksi,default
2810,Most 2000,testimony,kesaksian,default
2811,Most 2000,testing,pengujian,default
2812,Most 2000,text,teks,default
2813,Most 2000,thanks,terima kasih,default
2814,Most 2000,theater,teater,default
2815,Most 2000,theme,tema,default
2816,Most 2000,therapy,terapi,default
2817,Most 2000,therefore,Karena itu,default
2818,Most 2000,thick,tebal,default
2819,Most 2000,thin,tipis,default
2820,Most 2000,thinking,pemikiran,default
2821,Most 2000,thirty,tigapuluh,default
2822,Most 2000,threaten,mengancam,default
2823,Most 2000,throat,tenggorokan,default
2824,Most 2000,ticket,tiket,default
2825,Most 2000,tie,mengikat,default
2826,Most 2000,tight,ketat,default
2827,Most 2000,tiny,kecil,default
2828,Most 3000,tip,tip,default
2829,Most 3000,tire,ban,default
2830,Most 3000,tired,lelah,default
2831,Most 3000,tissue,jaringan,default
2832,Most 3000,title,judul,default
2833,Most 3000,tobacco,tembakau,default
2834,Most 3000,toe,kaki,default
2835,Most 3000,tomato,tomat,default
2836,Most 3000,tomorrow,besok,default
2837,Most 3000,tone,nada,default
2838,Most 3000,tongue,lidah,default
2839,Most 3000,tool,alat,default
2840,Most 3000,tooth,gigi,default
2841,Most 3000,topic,tema,default
2842,Most 3000,toss,melemparkan,default
2843,Most 3000,totally,sama sekali,default
2844,Most 3000,touch,menyentuh,default
2845,Most 3000,tour,wisata,default
2846,Most 3000,tourist,turis,default
2847,Most 3000,tournament,turnamen,default
2848,Most 3000,towards,terhadap,default
2849,Most 3000,tower,menara,default
2850,Most 3000,toy,mainan,default
2851,Most 3000,trace,jejak,default
2852,Most 3000,track,melacak,default
2853,Most 3000,tradition,tradisi,default
2854,Most 3000,traffic,lalu lintas,default
2855,Most 3000,tragedy,tragedi,default
2856,Most 3000,trail,jejak,default
2857,Most 3000,train,kereta,default
2858,Most 3000,transfer,transfer,default
2859,Most 3000,transform,mengubah,default
2860,Most 3000,transformation,transformasi,default
2861,Most 3000,transition,transisi,default
2862,Most 3000,translate,menerjemahkan,default
2863,Most 3000,transportation,angkutan,default
2864,Most 3000,treaty,perjanjian,default
2865,Most 3000,tremendous,luar biasa besar,default
2866,Most 3000,trend,kecenderungan,default
2867,Most 3000,tribe,suku,default
2868,Most 3000,trick,menipu,default
2869,Most 3000,troop,pasukan,default
2870,Most 3000,truck,truk,default
2871,Most 3000,truly,sungguh-sungguh,default
2872,Most 3000,trust,memercayai,default
2873,Most 3000,tube,tabung,default
2874,Most 3000,tunnel,terowongan,default
2875,Most 3000,twelve,dua belas,default
2876,Most 3000,twenty,dua puluh,default
2877,Most 3000,twice,dua kali,default
2878,Most 3000,twin,kembar,default
2879,Most 3000,typical,khas,default
2880,Most 3000,typically,khas,default
2881,Most 2000,ugly,jelek,default
2882,Most 2000,ultimate,terakhir,default
2883,Most 2000,ultimately,akhirnya,default
2884,Most 2000,unable,tidak dapat,default
2885,Most 2000,uncle,paman,default
2886,Most 2000,undergo,menjalani,default
2887,Most 2000,understanding,memahami,default
2888,Most 2000,unfortunately,Sayangnya,default
2889,Most 2000,uniform,seragam,default
2890,Most 2000,union,Persatuan,default
2891,Most 2000,unique,unik,default
2892,Most 2000,United,Serikat,default
2893,Most 2000,universal,universal,default
2894,Most 2000,universe,semesta,default
2895,Most 3000,university,Universitas,default
2896,Most 3000,unknown,tidak dikenal,default
2897,Most 3000,unless,kecuali,default
2898,Most 3000,unlike,tidak seperti,default
2899,Most 3000,unlikely,tidak sepertinya,default
2900,Most 3000,unusual,tidak biasa,default
2901,Most 3000,upper,atas,default
2902,Most 3000,urban,perkotaan,default
2903,Most 3000,urge,keinginan,default
2904,Most 3000,used,digunakan,default
2905,Most 3000,useful,berguna,default
2906,Most 3000,user,pengguna,default
2907,Most 3000,usual,biasa,default
2908,Most 3000,utility,kegunaan,default
2909,Most 2000,vacation,liburan,default
2910,Most 2000,valley,lembah,default
2911,Most 2000,valuable,berharga,default
2912,Most 2000,variable,variabel,default
2913,Most 2000,variation,variasi,default
2914,Most 2000,variety,variasi,default
2915,Most 2000,vary,bervariasi,default
2916,Most 2000,vast,luas,default
2917,Most 2000,vegetable,sayur-mayur,default
2918,Most 2000,vehicle,kendaraan,default
2919,Most 2000,venture,usaha,default
2920,Most 2000,version,Versi: kapan,default
2921,Most 2000,versus,melawan,default
2922,Most 2000,vessel,kapal,default
2923,Most 2000,veteran,veteran,default
2924,Most 2000,via,melalui,default
2925,Most 2000,victory,kemenangan,default
2926,Most 2000,video,video,default
2927,Most 3000,viewer,penonton,default
2928,Most 3000,village,desa,default
2929,Most 3000,violate,melanggar,default
2930,Most 3000,violation,pelanggaran,default
2931,Most 3000,violent,brutal,default
2932,Most 3000,virtually,sebenarnya,default
2933,Most 3000,virtue,kebajikan,default
2934,Most 3000,virus,virus,default
2935,Most 3000,visible,bisa dilihat,default
2936,Most 3000,vision,penglihatan,default
2937,Most 3000,visitor,pengunjung,default
2938,Most 3000,visual,visual,default
2939,Most 3000,vital,vital,default
2940,Most 3000,volume,volume,default
2941,Most 3000,volunteer,sukarelawan,default
2942,Most 3000,voter,pemilih,default
2943,Most 3000,vs,vs,default
2944,Most 3000,vulnerable,rentan,default
2945,Most 2000,wage,gaji,default
2946,Most 2000,wake,bangun,default
2947,Most 2000,wander,berjalan-jalan,default
2948,Most 2000,warm,hangat,default
2949,Most 2000,warn,memperingatkan,default
2950,Most 2000,warning,peringatan,default
2951,Most 2000,wash,mencuci,default
2952,Most 2000,waste,limbah,default
2953,Most 2000,wave,melambai,default
2954,Most 2000,weak,lemah,default
2955,Most 2000,wealth,kekayaan,default
2956,Most 2000,wealthy,kaya,default
2957,Most 2000,weather,cuaca,default
2958,Most 2000,wedding,pernikahan,default
2959,Most 2000,weekend,akhir pekan,default
2960,Most 2000,weekly,mingguan,default
2961,Most 2000,weigh,Menimbang,default
2962,Most 2000,welcome,selamat datang,default
2963,Most 2000,welfare,kesejahteraan,default
2964,Most 2000,wet,basah,default
2965,Most 2000,wheel,roda,default
2966,Most 2000,whenever,kapan pun,default
2967,Most 2000,whereas,sedangkan,default
2968,Most 2000,whisper,bisikan,default
2969,Most 3000,widely,secara luas,default
2970,Most 3000,widespread,tersebar luas,default
2971,Most 3000,wild,liar,default
2972,Most 3000,willing,bersedia,default
2973,Most 3000,wine,anggur,default
2974,Most 3000,wing,sayap,default
2975,Most 3000,winner,pemenang,default
2976,Most 3000,winter,musim dingin,default
2977,Most 3000,wipe,menghapus,default
2978,Most 3000,wire,kabel,default
2979,Most 3000,wisdom,kebijaksanaan,default
2980,Most 3000,wise,bijak,default
2981,Most 3000,withdraw,menarik,default
2982,Most 3000,witness,saksi,default
2983,Most 3000,wonderful,luar biasa,default
2984,Most 3000,wood,kayu,default
2985,Most 3000,wooden,kayu,default
2986,Most 3000,working,bekerja,default
2987,Most 3000,works,bekerja,default
2988,Most 3000,workshop,bengkel,default
2989,Most 3000,worried,khawatir,default
2990,Most 3000,worth,bernilai,default
2991,Most 3000,wound,luka,default
2992,Most 3000,wrap,membungkus,default
2993,Most 3000,writing,menulis,default
2994,Most 2000,yell,berteriak,default
